asin,product_name,seller_name,brand,sales_price,discount_percentage,weight_grams,rating,delivery_type,meta_keywords,amazon_prime__y_or_n,rank,z-score
B073R7DFG1,Spigen [Thin Fit[ Galaxy Note 8 Case Cover with Slim Profile Designed for Galaxy Note 8 (2017) - Black,Spigen India,Spigen,10.79,47,18.1,4.1,fulfilled_by_amazon,"Spigen [Thin Fit[ Galaxy Note 8 Case Cover with Slim Profile Designed for Galaxy Note 8 (2017) - Black,Spigen,587CS22051",Y,57818,0.06838056945541933
B07N691R6G,MobiTussion® Mirror Finish Camera Protection Hard Back Case for Samsung Galaxy A7 2018,MobiTussion,MOBITUSSION,4.79,60,81.6,3.9,fulfilled_by_amazon,"MobiTussion® Mirror Finish Camera Protection Hard Back Case for Samsung Galaxy A7 2018,MOBITUSSION,1L-9NOB-T0DG",Y,175701,-0.31125681048060033
B07B8GSYVX,Erotic Luxury Mercury Magnetic Lock Diary Wallet Style Flip Cover for Samsung Galaxy J2 Pro 2018 (Brown),Appario Retail Private Ltd,Erotic,2.98,75,68.0,4.0,fulfilled_by_amazon,"Erotic Luxury Mercury Magnetic Lock Diary Wallet Style Flip Cover for Samsung Galaxy J2 Pro 2018 (Brown),Erotic,3N-CHERRYET3180246",Y,203567,-0.42578075342796623
B07Z7X8WCR,Hello Zone Soft Flexible Shockproof Bumper Transparent Back Case Cover for Oppo A5 2020 / Oppo A9 2020,Best Quality Online Seller,HELLO ZONE,1.76,79,31.8,4.0,fulfilled_by_amazon,"Hello Zone Soft Flexible Shockproof Bumper Transparent Back Case Cover for Oppo A5 2020 / Oppo A9 2020,Generic,Oppo A9 2020",Y,126373,-0.5029736873482903
B07F7HV9S8,SPAZY CASE Xiaomi Mi Redmi Y2 Extreme Shock Absorption Tough Armor Case with Inbuilt Stand & Hand Holder Strap for Xiaomi Mi Redmi Y2 (Black),NMW,SPAZY CASE,2.99,77,40.8,4.0,fulfilled_by_merchant,"SPAZY CASE Xiaomi Mi Redmi Y2 Extreme Shock Absorption Tough Armor Case with Inbuilt Stand & Hand Holder Strap for Xiaomi Mi Redmi Y2 (Black),SPAZY CASE,DS-565",N,709909,-0.4251480244614062
B07YMZ3TPD,NS-14 Hard Earphone Case Headphone Organizer - Shockproof Mini Earbud Carrying Case for Air Pods High Protection Small Storage Pouch Bluetooth Earpiece Bag (Pack of 1) Blue Color (Pack of 1),Sunny Dulani,NS-14,0.95,60,99.8,5.0,fulfilled_by_merchant,"NS-14 Hard Earphone Case Headphone Organizer - Shockproof Mini Earbud Carrying Case for Air Pods High Protection Small Storage Pouch Bluetooth Earpiece Bag (Pack of 1) Blue Color (Pack of 1),NS-14,Military Pouch",N,4033,-0.554224733639653
B07PBX6BF9,Realtech Leather Anti Theft Cellphone Belt Loop Holster Magnetic Cover for Samsung Galaxy Note 9 Black,REALTECH,REALTECH,9.59,73,99.8,5.0,fulfilled_by_merchant,"Realtech Leather Anti Theft Cellphone Belt Loop Holster Magnetic Cover for Samsung Galaxy Note 9 Black,Realtech,sam-note9-beltpouch-Black2",Y,49335,-0.007546906531784568
B01JGJNNPE,Case-Mate Naked Tough Mag Hard Back Case for Apple iPhone 8 Plus / 7 Plus - Space Grey,Stuffcool,Case-Mate,8.96,50,99.8,5.0,fulfilled_by_amazon,"Case-Mate Naked Tough Mag Hard Back Case for Apple iPhone 8 Plus / 7 Plus - Space Grey,Case-Mate,CM034782X",Y,468305,-0.04740883142506657
B01G3BV2RE,Heartly Hybrid Slim Dual Layer Hard Rugged Shock Proof Tough Armor Bumper Back Case Cover for Xiaomi Redmi Note 3 - Rugged Black,Ruh International,Heartly,3.59,70,49.9,4.8,fulfilled_by_amazon,"Heartly Hybrid Slim Dual Layer Hard Rugged Shock Proof Tough Armor Bumper Back Case Cover for Xiaomi Redmi Note 3 - Rugged Black,Heartly,For Xiaomi Redmi Note 3",Y,132165,-0.3871842864678043
B07XYG1859,A rtistque Frameless case for Redmi Mi A3 Slim Translucent Matte Texture Design Hard PC Back Cover Shock Bumper Corners with Free Metal Ring - Blue,VM Ventures,A rtistque,3.35,60,99.8,3.8,fulfilled_by_merchant,"A rtistque Frameless case for Redmi Mi A3 Slim Translucent Matte Texture Design Hard PC Back Cover Shock Bumper Corners with Free Metal Ring - Blue,A rtistque,Art-framlesBlue-mia3",Y,18417,-0.40236978166524506
B07YQZJT4K,"Brain Freezer Smart Trifold Flip Case Cover Compatible with iPad 9.7"" 2017 2018 (A1822/A1823/A1893/A1954) (Angel) with Pencil Holder",Brain Freezer,Brain Freezer,9.36,44,150.0,5.0,fulfilled_by_amazon,"Brain Freezer Smart Trifold Flip Case Cover Compatible with iPad 9.7"" 2017 2018 (A1822/A1823/A1893/A1954) (Angel) with Pencil Holder,Generic,OCT19_FBA_IPAD9.7_17/18_FLIPANGEL",Y,227492,-0.022099672762665352
B07VT8JWWK,RhinoShield Case for Samsung Galaxy S10e [SolidSuit] | Shock Absorbent Slim Design Protective Cover - Compatible w/Wireless Charging - Carbon Fiber Texture,Upbeatz (Upbeat Retail),RhinoShield,29.99,17,99.8,5.0,fulfilled_by_amazon,"RhinoShield Case for Samsung Galaxy S10e [SolidSuit] | Shock Absorbent Slim Design Protective Cover - Compatible w/Wireless Charging - Carbon Fiber Texture,RhinoShield",Y,815480,1.2832201852506822
B07HSS7QM8,Cubix Tough Armor Back Cover Case for Samsung Galaxy S10 Plus (Red) Inbuilt Mobile Stand Military-Grade Drop Tested Shock Proof Slim Defender,CUBIX,CUBIX,11.99,50,99.8,4.0,fulfilled_by_merchant,"Cubix Tough Armor Back Cover Case for Samsung Galaxy S10 Plus (Red) Inbuilt Mobile Stand Military-Grade Drop Tested Shock Proof Slim Defender,Cubix,Back Cover BIPL929S39",Y,98894,0.14430804544262332
B07G84YCJQ,"Cellphonez Earphone Pouch - Multi Purpose Pocket Storage Case for Headphone, Pen Drives, Memory Card, Data Cable",CellPhonez®,CELLPHONEZ,1.79,50,20.0,4.4,fulfilled_by_merchant,"Cellphonez Earphone Pouch - Multi Purpose Pocket Storage Case for Headphone, Pen Drives, Memory Card, Data Cable,Generic",N,367063,-0.5010755004486102
B01MSELEFR,"NAMO ARTt 3in1 Laptop Accessories Combo Kit Joker Quotes Skins 15.6 inch Stickers with Screen Protector and KeyGuard for All Laptop, Notebook",Prasanna Art,NAMO ART,2.99,0,159.0,3.1,fulfilled_by_merchant,"NAMO ARTt 3in1 Laptop Accessories Combo Kit Joker Quotes Skins 15.6 inch Stickers with Screen Protector and KeyGuard for All Laptop, Notebook,Prasanna Art,Large3in1HQ11063",N,30047,-0.4251480244614062
B07DDL4T9W,Jkobi Premium 360* Protection Designed Soft Rubberised Back Case Cover For Samsung Galaxy J6 -Black,Stylabs,Jkobi,1.68,82,40.8,3.0,fulfilled_by_merchant,"Jkobi Premium 360* Protection Designed Soft Rubberised Back Case Cover For Samsung Galaxy J6 -Black,Jkobi,Samsung Galaxy J6",Y,353116,-0.5080355190807706
B01FBX2JTA,"SCHOFIC Fancy Wallet Diary Faux Leather Mobile Flip Case Cover [Pouch] with Card Slots [Pockets], Stand View and Magnetic Strap [Locking] for Oneplus 6T / 1+6t",Schofic,SCHOFIC,2.7,86,99.8,4.1,fulfilled_by_merchant,"SCHOFIC Fancy Wallet Diary Faux Leather Mobile Flip Case Cover [Pouch] with Card Slots [Pockets], Stand View and Magnetic Strap [Locking] for Oneplus 6T / 1+6t,SCHOFIC,VIVO X21 LATEST",N,319278,-0.44349716449164717
B07K5DK6KJ,JPACC - VIVO V11 Cases Clear View Mirror FLIP CASE for VIVO V11 Back Covers (Blue),JPACC,JPACC,5.39,70,99.8,4.7,fulfilled_by_amazon,"JPACC - VIVO V11 Cases Clear View Mirror FLIP CASE for VIVO V11 Back Covers (Blue),JPACC,mirrorv11",Y,220928,-0.27329307248699836
B073B1S4RW,Ron *3-in-1 Shockproof* Dual Layer Thin Back Cover Case for Apple iPhone 5/5S/SE (Red) *100 Quality Guarantee*,SHINESTAR,Ron,11.99,0,200.0,3.6,fulfilled_by_merchant,"Ron *3-in-1 Shockproof* Dual Layer Thin Back Cover Case for Apple iPhone 5/5S/SE (Red) *100 Quality Guarantee*,Manufacturer,DSCHROME-83",Y,105962,0.14430804544262332
B0765ZDHDL,Thinkzy Transparent Soft Back Case Cover for Lenovo K3 Note,Thinkzy,Thinkzy,1.79,85,90.7,3.8,fulfilled_by_merchant,"Thinkzy Transparent Soft Back Case Cover for Lenovo K3 Note,Thinkzy,LE12T1",Y,49906,-0.5010755004486102
B01A3DSS6Q,LG NEXUS 5X CASE jess exclusive Nillkin Qin Royal Leather Bumper Flip Case Cover Case for LG NEXUS 5X (BLACK),gozmosworld,Nillkin,8.7,71,81.6,4.2,fulfilled_by_merchant,LG NEXUS 5X CASE jess exclusive Nillkin Qin Royal Leather Bumper Flip Case Cover Case for LG NEXUS 5X (BLACK),N,572764,-0.06385978455562753
B07WPLXMW6,"REALIKE Xiaomi Mi A3 Back Cover, Carbon Series Flexible Slim and Shockproof Case for for Xiaomi Mi A3 - Black",REALIKE®INDIA,REALIKE,3.59,62,49.9,4.3,fulfilled_by_amazon,"REALIKE Xiaomi Mi A3 Back Cover, Carbon Series Flexible Slim and Shockproof Case for for Xiaomi Mi A3 - Black,REALIKE,Xiaomi Mi A3 -01",Y,63975,-0.3871842864678043
B07HD6RNZT,MTT Marvel Avengers Infinity War Printed Mobile Back Case Cover for Xiaomi Redmi 6 Pro,MTT Express,MTT,8.39,0,798.0,3.4,fulfilled_by_amazon,"MTT Marvel Avengers Infinity War Printed Mobile Back Case Cover for Xiaomi Redmi 6 Pro,MTT",Y,624269,-0.08347438251898846
B07L2ZL4PB,DOB® Apple iPhone 6 Plus & iPhone 6s Plus Leather Wallet Back Case with Card Slot with Stand Flip Cover - Blue,shreeinternational,DOB,13.2,56,99.8,4.0,fulfilled_by_merchant,"DOB® Apple iPhone 6 Plus & iPhone 6s Plus Leather Wallet Back Case with Card Slot with Stand Flip Cover - Blue,DOB,ZSWYR10 iPhone 6+ iPhone 6s+ Flip Blue",Y,3323013,0.22086825039638724
B078842ZTF,MTT Designer Pattern Printed Back Cover case for Apple iPhone 6S & 6 (Design136),MTT Express,MTT,1.79,79,45.4,3.5,fulfilled_by_amazon,"MTT Designer Pattern Printed Back Cover case for Apple iPhone 6S & 6 (Design136),MTT",Y,11840,-0.5010755004486102
B01M0TRAYZ,"iPhone 7 Plus Case, Zizo [ION Series] w/ [iPhone 7 Plus Screen Protector] Crystal Clear [Military Grade] for iPhone 7 Plus and iPhone 6 / 6s Plus - Gold/Clear",G. G.,Zizo,35.11,27,90.7,4.2,fulfilled_by_merchant,"iPhone 7 Plus Case, Zizo [ION Series] w/ [iPhone 7 Plus Screen Protector] Crystal Clear [Military Grade] for iPhone 7 Plus and iPhone 6 / 6s Plus - Gold/Clear,Zizo,1IONC-IPH7PLUSN-GDCL",N,2676322,1.6071774161294192
B07D68NQYH,Accessories Innovator Leather Flip Wallet Style Case Cover for Samsung Galaxy A8+ Plus 2018 (Black),CASEBREED,Accessories Innovator,7.79,57,40.8,4.1,fulfilled_by_amazon,"Accessories Innovator Leather Flip Wallet Style Case Cover for Samsung Galaxy A8+ Plus 2018 (Black),Accessories Innovator,Flip Cover for Samsung Galaxy A8 Plus",Y,105346,-0.12143812051259047
B081LJV2V4,Kapa Shield Frosted Acrylic Back Shock Proof Case Cover for OnePlus 7T / One Plus 7T (Blue),iAccessorize India,KAPA,5.99,50,49.9,4.4,fulfilled_by_amazon,"Kapa Shield Frosted Acrylic Back Shock Proof Case Cover for OnePlus 7T / One Plus 7T (Blue),Kapa,AT20997",Y,103081,-0.23532933449339635
B00BMDU9N2,JJC RR-SM 55MM Reverse Ring for 55MM Thread with Sony NEX Camera Body (Size 55mm),Appario Retail Private Ltd,JJC,10.38,29,31.8,5.0,fulfilled_by_amazon,"JJC RR-SM 55MM Reverse Ring for 55MM Thread with Sony NEX Camera Body (Size 55mm),JJC Photography Equipment Co.,Ltd.,JJC RR-SM 55MM",Y,1140085,0.04243868182645808
B07L8HRVSC,AirCase C51 Unisex Vegan Leather 20 Litre Duffle Shoulder Travel Bag (Brown),Appario Retail Private Ltd,AirCase,9.59,60,962.0,4.1,fulfilled_by_amazon,"AirCase C51 Unisex Vegan Leather 20 Litre Duffle Shoulder Travel Bag (Brown),AirCase,C51",Y,5683,-0.007546906531784568
B003UW8S1S,"ABC Products® USB Cable Cord Lead for Sony Alpha D-SLR & Cybershot DSLR-A70, A100, A200, A300, A350, A450, A700, A850, A900, DSC-S650, S700, S730, S750, S780, S800, S950, S2000, S2100, W180, W190, W310, W320, W330, W370, W520, W530, W550, W610, W620, W630",HelloYehlo,ABC Products,24.34,32,181.0,3.8,fulfilled_by_merchant,"ABC Products® USB Cable Cord Lead for Sony Alpha D-SLR & Cybershot DSLR-A70, A100, A200, A300, A350, A450, A700, A850, A900, DSC-S650, S700, S730, S750, S780, S800, S950, S2000, S2100, W180, W190, W310, W320, W330, W370, W520, W530, W550, W610, W620, W630,ABC Products,abcproductssonyCcableusa",N,2338051,0.9257283191442639
B01HAMVV1M,SPL Hard Back Cover for Xiaomi Redmi Note 3 -Black,SHOPON-STORE,SPL,2.7,0,81.6,4.4,fulfilled_by_merchant,"SPL Hard Back Cover for Xiaomi Redmi Note 3 -Black,Moskii,MOS-XOM-N3",N,419296,-0.44349716449164717
B078MJRCF5,Rugged School Bags with Laptop Section for Class 6-9 - Cosmus Leeds 33L Polyester Navy Blue Waterproof Backpack Bag,COSMUS BAGS PVT. LTD.,COSMUS,10.79,50,780.0,3.8,fulfilled_by_amazon,"Rugged School Bags with Laptop Section for Class 6-9 - Cosmus Leeds 33L Polyester Navy Blue Waterproof Backpack Bag,Cosmus,40051021048",Y,2529,0.06838056945541933
B01MXFZHZS,Saco Touchpad Protector for Apple Mac-13,saco,Saco,3.0,60,200.0,3.6,fulfilled_by_amazon,"Saco Touchpad Protector for Apple Mac-13,saco,TPASS010475",Y,43472,-0.4245152954948462
B081X11X3S,Cocklet Samsung Galaxy J6 Plus Cover for Mobile Clear View Plating Mirror Flip Stand Case (Sky Blue),DESIGN INDIA,Cocklet,4.79,56,200.0,3.3,fulfilled_by_merchant,"Cocklet Samsung Galaxy J6 Plus Cover for Mobile Clear View Plating Mirror Flip Stand Case (Sky Blue),Cocklet,Samsung Galaxy J6 Plus",Y,123712,-0.31125681048060033
B077QZJ1FF,Micvir Mi Note 4 Back Cover Case ShockProof Complete Protection (Blue),Micvir,Micvir,4.66,0,40.8,5.0,fulfilled_by_amazon,"Micvir Mi Note 4 Back Cover Case ShockProof Complete Protection (Blue),Micvir,MIC_MINOTE4_AUTOFOCUS_BLUE",Y,1542186,-0.3194822870458807
B0765SK1ZX,Amagav Designer Printed Back Cover for Lenovo K8 (Multicolour),BuyFeb com,Amagav,3.59,70,99.8,5.0,fulfilled_by_amazon,"Amagav Designer Printed Back Cover for Lenovo K8 (Multicolour),Amagav,Lenovo K8",Y,230663,-0.3871842864678043
B07L5GGWT7,Dell XPS 13 (9343) 45W 4.5 * 3.0 Charger/Adapter,ElectronicsMarvel,Dell,17.94,40,300.0,1.0,fulfilled_by_amazon,"Dell XPS 13 (9343) 45W 4.5 * 3.0 Charger/Adapter,Dell Computers,Dell XPS 13 (9343)",Y,551202,0.5207817805458429
B07TNH7H2J,"D-kandy for Gionee A1 Lite, Professional Series Leather Flip Wallet Case Stand with Metal Logo, Magnetic Closure & Card Holder Cover for Gionee A1 Lite - (Professional Coffee Brown)",SHIV DURGA ENTERPRISES,D-kandy,10.79,40,81.6,4.6,fulfilled_by_merchant,"D-kandy for Gionee A1 Lite, Professional Series Leather Flip Wallet Case Stand with Metal Logo, Magnetic Closure & Card Holder Cover for Gionee A1 Lite - (Professional Coffee Brown),D-kandy,Gionee A1 Lite",Y,1704609,0.06838056945541933
B083KJB7S2,Treecase Printed Soft Silicone Back Case Cover for Oppo Realme X2 / Oppo Realme X2 Back Cover,AdinathTrader,Treecase,1.79,75,49.9,4.5,fulfilled_by_amazon,"Treecase Printed Soft Silicone Back Case Cover for Oppo Realme X2 / Oppo Realme X2 Back Cover,Treecase,Oppo Realme X2 Back Cover",Y,85729,-0.5010755004486102
B07FMTV76M,"ESR Glitter Hard Case for iPhone Xs Max, Bling Hard Cover with Dual-Layer Structure [Hard PC Back Exterior + Soft TPU Interior] for The iPhone 6.5 inch(Released in 2018)(Black)",Cart2India SLP,esr,43.31,20,49.9,4.4,fulfilled_by_merchant,"ESR Glitter Hard Case for iPhone Xs Max, Bling Hard Cover with Dual-Layer Structure [Hard PC Back Exterior + Soft TPU Interior] for The iPhone 6.5 inch(Released in 2018)(Black),ESR",N,2100017,2.1260151687086464
B00P6MCMGM,Felix 27120 Roadshow Universal Tablet Car Stand,FastMedia Ship from USA,Felix,26.32,43,195.0,3.3,fulfilled_by_merchant,"Felix 27120 Roadshow Universal Tablet Car Stand,Felix,27120",N,2703604,1.0510086545231505
B07VZW3NG7,SmartLike Silicon Cover for Samsung Galaxy Note 10+ / Note 10 Pro/Note 10 Plus/Note 10+ 5G,SmartLike,SmartLike,2.7,68,299.0,4.1,fulfilled_by_amazon,"SmartLike Silicon Cover for Samsung Galaxy Note 10+ / Note 10 Pro/Note 10 Plus/Note 10+ 5G,SmartLike,Samsung Galaxy Note10+",Y,241724,-0.44349716449164717
B01NAIDKSQ,CEDO Luxury Mercury Magnetic Lock Diary Wallet Style Flip Cover Case for Moto G Play 4th gen (Motorola Moto G4 Play) (Black & Brown),Jaidev Mal & Sons,CEDO,3.35,72,31.8,4.0,fulfilled_by_amazon,"CEDO Luxury Mercury Magnetic Lock Diary Wallet Style Flip Cover Case for Moto G Play 4th gen (Motorola Moto G4 Play) (Black & Brown),CEDO,Moto G4 Play BlackBrown",Y,13526,-0.40236978166524506
B07CV88BLD,Jkobi Elegant Dual layer Pattern Flip Case Cover For Xiaomi Redmi 7A -Black with Brown,Stylabs,Jkobi,3.47,71,68.0,3.8,fulfilled_by_amazon,"Jkobi Elegant Dual layer Pattern Flip Case Cover For Xiaomi Redmi 7A -Black with Brown,Jkobi,Xiaomi Redmi 7A",Y,190494,-0.3947770340665246
B01LFVBSBW,theStyleO Oppo F1 Designer Printed Case & Covers (Oppo F1 Back Cover),RG RETAIL,theStyleO,3.58,67,49.9,5.0,fulfilled_by_merchant,"theStyleO Oppo F1 Designer Printed Case & Covers (Oppo F1 Back Cover),MR RETAIL,MR811972",Y,863553,-0.3878170154343643
B01L44GWX4,Autopearl Phoenix Headlamp Wiring Harness Kit for Gypsy King,Cloudtail India,Auto Pearl,10.7,47,499.0,5.0,fulfilled_by_amazon,"Autopearl Phoenix Headlamp Wiring Harness Kit for Gypsy King,Auto Pearl,Phoenix_WiringH4_Gypsy_King",Y,285505,0.06268600875637904
B07799DKSC,"Fintie Protective Case for Fujifilm Instax Mini 70 Vegan Leather Bag Cover for Fujifilm Instax Mini 70 Instant Film Camera with Removable/Adjustable Strap, Vintage Brown",Cart2India SLP,Fintie,34.67,20,177.0,4.6,fulfilled_by_merchant,"Fintie Protective Case for Fujifilm Instax Mini 70 Vegan Leather Bag Cover for Fujifilm Instax Mini 70 Instant Film Camera with Removable/Adjustable Strap, Vintage Brown,Fintie,ACAF001US",N,2126440,1.579337341600778
B078GRC9QH,MOBITUSSION 360 Degree Camera Protection Soft Electroplating TPU Ultra Thin Silicon Blue Plating Cover Case for Apple iPhone 7 (Transparent),MobiTussion,MOBITUSSION,5.99,50,99.8,3.7,fulfilled_by_merchant,"MOBITUSSION 360 Degree Camera Protection Soft Electroplating TPU Ultra Thin Silicon Blue Plating Cover Case for Apple iPhone 7 (Transparent),MOBITUSSION,TransShinny i7 Blue",Y,496839,-0.23532933449339635
B07FTNGX12,Auslese Premium Car Mobile Holder with Quick 360° Rotation One Touch Technology for Dashboard and Windshield,Elite Enterprises,Auslese,4.19,61,231.0,4.1,fulfilled_by_amazon,"Auslese Premium Car Mobile Holder with Quick 360° Rotation One Touch Technology for Dashboard and Windshield,Auslese",Y,173827,-0.34922054847420225
B07Q262YMH,Fashionury Shiv SHAMBHU Designer Printed Soft Silicone Mobile Case Back Cover for Samsung Galaxy M30/ Designer Back Cover for Samsung Galaxy M30,Fashionury,Fashionury,1.79,70,150.0,3.4,fulfilled_by_amazon,"Fashionury Shiv SHAMBHU Designer Printed Soft Silicone Mobile Case Back Cover for Samsung Galaxy M30/ Designer Back Cover for Samsung Galaxy M30,Fashionury",Y,165014,-0.5010755004486102
B07NP2WYLC,Mobcure Vintage Retro Leather Diary Wallet Book Flip Cover Case for LG V20 - Coffee Brown,MOBIFUSION,Mobcure,2.28,68,49.9,4.0,fulfilled_by_merchant,"Mobcure Vintage Retro Leather Diary Wallet Book Flip Cover Case for LG V20 - Coffee Brown,MOBCURE,LG V20",N,1048163,-0.4700717810871686
B07NQH7ZJY,uxcell 100pcs 5A Copper Ring Terminals Lug Battery Cable Connector,Adhish Industries,uxcell,8.4,42,36.3,5.0,fulfilled_by_merchant,"uxcell 100pcs 5A Copper Ring Terminals Lug Battery Cable Connector,uxcell",N,52339,-0.08284165355242844
B07YJ4HS7Y,"Ron® PU Leather Wallet Case | Kickstand | TPU Inside | Magnetic Closure | Full Body Protecton Cover for Samsung Galaxy M30s (Blue, Samsung Galaxy M30s)",SHINESTAR,Ron,3.59,70,299.0,3.6,fulfilled_by_amazon,"Ron® PU Leather Wallet Case | Kickstand | TPU Inside | Magnetic Closure | Full Body Protecton Cover for Samsung Galaxy M30s (Blue, Samsung Galaxy M30s),Manufacturer",Y,50651,-0.3871842864678043
B079YSTWYQ,Murano Secure 21 LTR Laptop Backpack for 15.6 inch Laptop and Polyester Water Resistance Backpack for Men and Women- Black,Cloudtail India,Murano,12.59,81,930.0,4.3,fulfilled_by_amazon,"Murano Secure 21 LTR Laptop Backpack for 15.6 inch Laptop and Polyester Water Resistance Backpack for Men and Women- Black,MURANO,2200281_2",Y,24541,0.18227178343622527
B005K07OS6,"N Size 1.5 Volt Clock, Photo, Electronics Battery",Cart2India SLP,Vinnic,29.15,40,22.7,4.4,fulfilled_by_merchant,"N Size 1.5 Volt Clock, Photo, Electronics Battery,Vinnic,4332141715",N,1307563,1.2300709520596398
B01LWJF6LS,"LuMee Two Selfie Phone Case, Black Matte | LED Lighting, Variable Dimmer | Shock Absorption, Bumper Case | iPhone 8+ / iPhone 7+ / iPhone 6s+ / iPhone 6+",Cart2India SLP,LuMee,51.23,20,136.0,4.1,fulfilled_by_merchant,"LuMee Two Selfie Phone Case, Black Matte | LED Lighting, Variable Dimmer | Shock Absorption, Bumper Case | iPhone 8+ / iPhone 7+ / iPhone 6s+ / iPhone 6+,LuMee, Inc.,L2-IP7PLUS-BLK",N,1270060,2.627136510224192
B01N0U52NO,Cover Affair Aztec Printed Designer Hard PC Slim Light Weight Back Cover Case Compatible with Lenovo Vibe K5 Plus/Lenovo K5 Plus (Pink & White & Blue & Black & Other) (G2-D81),Cover_Affair,Cover Affair,4.78,43,31.8,3.6,fulfilled_by_merchant,"Cover Affair Aztec Printed Designer Hard PC Slim Light Weight Back Cover Case Compatible with Lenovo Vibe K5 Plus/Lenovo K5 Plus (Pink & White & Blue & Black & Other) (G2-D81),Cover Diaries,LenovoK5Plus_G2-D81",N,268256,-0.31188953944716036
B07QB81FZ3,Humor Gang Black Polka Love Pattern Printed Design TPU Slim Soft Transparent Clear Flexible Silicon Mobile Back Cover for Xiaomi Redmi Y2,Humor Gang,Humor Gang,2.63,78,77.1,4.5,fulfilled_by_amazon,"Humor Gang Black Polka Love Pattern Printed Design TPU Slim Soft Transparent Clear Flexible Silicon Mobile Back Cover for Xiaomi Redmi Y2,Humor Gang,BA-5033-217-xiaomi-redmi-y2",Y,547699,-0.4479262672575674
B076DQ1C6L,ZAPCASE Printed Back Cover for Huawei Honor 9i,S.K Retail,Zapcase,1.79,83,118.0,5.0,fulfilled_by_amazon,"ZAPCASE Printed Back Cover for Huawei Honor 9i,Zapcase,ZAPH9I3DM514",Y,123631,-0.5010755004486102
B07P8F1BHJ,CaseRepublic Printed Back Cover Case Compatible for Motorola Moto One Power/Motorola Moto One Power Cases & Covers (Carbon Fiber Rugged Armor Black Color),S.K Retail,CaseRepublic,1.79,83,118.0,4.7,fulfilled_by_amazon,"CaseRepublic Printed Back Cover Case Compatible for Motorola Moto One Power/Motorola Moto One Power Cases & Covers (Carbon Fiber Rugged Armor Black Color),CaseRepublic,CR-MOTO1PW-CF-0232",Y,144982,-0.5010755004486102
B07VB4K49L,Colorcase 360 Degree Rotater Flip Cover Case for Samsung Galaxy Tab A 10.1 (2019) (T510/T515) Tablet - {Black} with Tempered Glass (Combo Pack),Simplex Solutions,Colorcase,7.79,35,200.0,3.4,fulfilled_by_amazon,"Colorcase 360 Degree Rotater Flip Cover Case for Samsung Galaxy Tab A 10.1 (2019) (T510/T515) Tablet - {Black} with Tempered Glass (Combo Pack),Simplex Solutions,M-7606",Y,276791,-0.12143812051259047
B07MQFKYQT,PUDINI Leather Wallet Case Cover with Card Slots Cash Pocket Stand Holder Magnet Closure for OnePlus 7 Pro & One Plus 7 Pro - Brown,foresta,Generic,13.19,63,249.0,3.9,fulfilled_by_merchant,"PUDINI Leather Wallet Case Cover with Card Slots Cash Pocket Stand Holder Magnet Closure for OnePlus 7 Pro & One Plus 7 Pro - Brown,PUDINI,YSMFL158 OnePlus 7 Pro Wallet Case Brown",N,435496,0.22023552142982722
B01L8VLZ3K,Acm USB Keyboard Case Compatible with Huawei Mediapad T1-701u Tablet Cover Stand with Free Micro USB OTG - Black,ACCESSORIESMASTERS,ACM,7.31,38,31.8,4.0,fulfilled_by_merchant,"Acm USB Keyboard Case Compatible with Huawei Mediapad T1-701u Tablet Cover Stand with Free Micro USB OTG - Black,ACM,USBCK7BK1059",Y,726166,-0.15180911090747207
B07VL5L8JX,ANVIKA Cute Love Cat Hello Kitty Back Case Cover for Honor 10 Lite (Black),ANVIKA FASHION,ANVIKA,3.59,63,249.0,3.5,fulfilled_by_merchant,"ANVIKA Cute Love Cat Hello Kitty Back Case Cover for Honor 10 Lite (Black),ANVIKA,Honor 10 Lite",Y,109813,-0.3871842864678043
B07M5GT6L1,Casotec Owl Pattern Design 3D Printed Hard Back Case Cover for Realme U1,Gizmeup,Casotec,2.63,78,200.0,5.0,fulfilled_by_amazon,"Casotec Owl Pattern Design 3D Printed Hard Back Case Cover for Realme U1,Casotec,8596-12172",Y,1161736,-0.4479262672575674
B07DQKB23R,Online India (Samsung Galaxy J7 Max) Flip Cover Imported Mercury Goospery Fancy Diary Wallet Flip Case Back Cover,ONLINE INDIAA,Online India,3.48,23,77.1,4.1,fulfilled_by_merchant,"Online India (Samsung Galaxy J7 Max) Flip Cover Imported Mercury Goospery Fancy Diary Wallet Flip Case Back Cover,Online India",Y,1004538,-0.3941443050999646
B07BCMHTQJ,Yashas® Premium Quality Printed Back Cover for iPhone 6/ iPhone 6s [Hard Plastic] [Perfect Fit] [For Girls Boys] /Pattern,Yashas Retail,Yashas,3.58,67,49.9,3.4,fulfilled_by_merchant,"Yashas® Premium Quality Printed Back Cover for iPhone 6/ iPhone 6s [Hard Plastic] [Perfect Fit] [For Girls Boys] /Pattern,Yashas Retail",Y,1090052,-0.3878170154343643
B07JNCYGSS,FOSO F23 Back Cover Case for One Plus 6T (Black),DataPower,Foso,1.79,79,49.9,4.3,fulfilled_by_amazon,"FOSO F23 Back Cover Case for One Plus 6T (Black),FOSO,F23",Y,210576,-0.5010755004486102
